1546,1688,2000
1551,1684,2000
1556,1681,2000
1560,1678,2000
1565,1675,2000
1570,1672,2000
1574,1669,2000
1579,1666,2000
1584,1664,2000
1588,1661,2000
1593,1658,2000
1597,1656,2000
1602,1653,2000
1606,1651,2000
1611,1649,2000
1615,1646,2000
1620,1644,2000
1624,1642,2000
1629,1640,2000
1633,1638,2000
1637,1636,2000
1642,1634,2000
1646,1632,2000
1650,1630,2000
1655,1629,2000
1659,1627,2000
1663,1625,2000
1668,1624,2000
1672,1622,2000
1676,1621,2000
1680,1619,2000
1676,1613,2000
1671,1607,2000
1666,1601,2000
1661,1595,2000
1656,1589,2000
1652,1583,2000
1647,1577,2000
1642,1571,2000
1637,1565,2000
1632,1559,2000
1626,1553,2000
1621,1547,2000
1616,1541,2000
1611,1536,2000
1606,1530,2000
1600,1524,2000
1595,1518,2000
1590,1512,2000
1584,1506,2000
1579,1500,2000
1574,1494,2000
1568,1488,2000
1563,1482,2000
1557,1476,2000
1552,1470,2000
1546,1464,2000
1540,1458,2000
1535,1452,2000
1529,1446,2000
1523,1440,2000
1521,1442,2000
1518,1444,2000
1515,1447,2000
1512,1449,2000
1509,1452,2000
1505,1454,2000
1502,1457,2000
1499,1459,2000
1496,1462,2000
1493,1464,2000
1489,1467,2000
1486,1470,2000
1483,1473,2000
1479,1475,2000
1476,1478,2000
1473,1481,2000
1469,1484,2000
1466,1487,2000
1462,1490,2000
1458,1493,2000
1455,1497,2000
1451,1500,2000
1447,1503,2000
1444,1506,2000
1440,1510,2000
1436,1513,2000
1432,1517,2000
1428,1520,2000
1424,1524,2000
1420,1528,2000
1425,1533,2000
1430,1538,2000
1434,1543,2000
1439,1548,2000
1443,1554,2000
1448,1559,2000
1453,1564,2000
1457,1569,2000
1462,1575,2000
1466,1580,2000
1470,1585,2000
1475,1591,2000
1479,1596,2000
1484,1601,2000
1488,1607,2000
1492,1612,2000
1496,1618,2000
1501,1623,2000
1505,1629,2000
1509,1634,2000
1513,1640,2000
1517,1645,2000
1521,1651,2000
1525,1657,2000
1529,1662,2000
1533,1668,2000
1537,1674,2000
1541,1679,2000
1544,1685,2000
1548,1691,2000
1562,1691,2000
1577,1692,2000
1591,1693,2000
1605,1694,2000
1619,1696,2000
1633,1698,2000
1647,1700,2000
1661,1703,2000
1675,1706,2000
1690,1709,2000
1704,1713,2000
1718,1717,2000
1733,1721,2000
1747,1726,2000
1762,1731,2000
1776,1736,2000
1791,1741,2000
1806,1747,2000
1821,1753,2000
1836,1759,2000
1851,1766,2000
1866,1772,2000
1882,1780,2000
1897,1787,2000
1913,1794,2000
1929,1802,2000
1945,1810,2000
1961,1819,2000
1977,1827,2000
1978,1827,1000
1975,1827,1000
1971,1827,1000
1967,1827,1000
1963,1825,1000
1959,1822,1000
1955,1819,1000
1952,1816,1000
1948,1813,1000
1944,1810,1000
1940,1808,1000
1936,1805,1000
1933,1802,1000
1929,1799,1000
1925,1797,1000
1921,1794,1000
1917,1791,1000
1913,1788,1000
1910,1786,1000
1906,1783,1000
1902,1780,1000
1898,1778,1000
1894,1775,1000
1891,1772,1000
1887,1770,1000
1883,1767,1000
1879,1764,1000
1866,1762,1000
1851,1759,1000
1836,1756,1000
1821,1754,1000
1805,1734,1000
1788,1715,1000
1770,1695,1000
1752,1675,1000
1733,1656,1000
1714,1636,1000
1694,1616,1000
1674,1595,1000
1654,1575,1000
1633,1555,1000
1612,1534,1000
1591,1513,1000
1570,1492,1000
1548,1471,1000
1527,1450,1000
1505,1429,1000
1484,1408,1000
1462,1386,1000
1441,1365,1000
1419,1344,1000
1398,1322,1000
1377,1301,1000
1356,1280,1000
1335,1259,1000
1314,1238,1000
