1417,1637,1100
1417,1636,1100
1416,1635,1100
1415,1634,1100
1415,1633,1100
1414,1633,1100
1413,1632,1100
1412,1631,1100
1412,1630,1100
1411,1629,1100
1410,1628,1100
1409,1627,1100
1409,1626,1100
1408,1625,1100
1407,1624,1100
1407,1623,1100
1406,1622,1100
1405,1622,1100
1404,1621,1100
1404,1620,1100
1403,1619,1100
1402,1618,1100
1401,1617,1100
1401,1616,1100
1400,1615,1100
1399,1614,1100
1398,1613,1100
1398,1612,1100
1397,1612,1100
1396,1611,1100
1395,1610,1100
1395,1609,1100
1394,1608,1100
1393,1607,1100
1392,1606,1100
1392,1605,1100
1391,1604,1100
1390,1603,1100
1389,1603,1100
1389,1602,1100
1388,1601,1100
1387,1600,1100
1386,1599,1100
1386,1598,1100
1385,1597,1100
1384,1596,1100
1383,1595,1100
1383,1595,1100
1382,1594,1100
1381,1593,1100
1380,1592,1100
1380,1591,1100
1379,1589,1100
1379,1588,1100
1378,1587,1100
1378,1586,1100
1377,1584,1100
1377,1583,1100
1376,1582,1100
1376,1580,1100
1375,1579,1100
1375,1578,1100
1374,1577,1100
1374,1575,1100
1373,1574,1100
1373,1573,1100
1372,1572,1100
1372,1570,1100
1371,1569,1100
1371,1568,1100
1370,1567,1100
1370,1565,1100
1369,1564,1100
1369,1563,1100
1368,1562,1100
1368,1560,1100
1367,1559,1100
1367,1558,1100
1366,1557,1100
1366,1555,1100
1365,1554,1100
1365,1553,1100
1364,1552,1100
1364,1550,1100
1363,1549,1100
1363,1548,1100
1362,1547,1100
1361,1546,1100
1361,1544,1100
1360,1543,1100
1360,1542,1100
1359,1541,1100
1359,1539,1100
1358,1538,1100
1358,1537,1100
1357,1536,1100
1356,1535,1100
1356,1533,1100
1355,1532,1100
1355,1531,1100
1354,1530,1100
1354,1529,1100
1355,1528,1100
1355,1527,1100
1355,1526,1100
1355,1525,1100
1355,1524,1100
1356,1523,1100
1356,1522,1100
1356,1521,1100
1356,1520,1100
1356,1519,1100
1356,1518,1100
1357,1517,1100
1357,1516,1100
1357,1515,1100
1357,1514,1100
1357,1513,1100
1357,1512,1100
1358,1511,1100
1358,1510,1100
1358,1509,1100
1358,1508,1100
1358,1507,1100
1358,1506,1100
1358,1506,1100
1359,1505,1100
1359,1504,1100
1359,1503,1100
1359,1502,1100
1359,1501,1100
1359,1500,1100
1359,1499,1100
1360,1498,1100
1360,1497,1100
1360,1496,1100
1360,1495,1100
1360,1494,1100
1360,1493,1100
1360,1492,1100
1360,1491,1100
1361,1490,1100
1361,1489,1100
1361,1489,1100
1361,1488,1100
1361,1487,1100
1361,1486,1100
1361,1485,1100
1361,1484,1100
1362,1483,1100
1362,1482,1100
1362,1481,1100
1363,1480,1100
1364,1479,1100
1364,1478,1100
1365,1477,1100
1366,1476,1100
1366,1475,1100
1367,1475,1100
1368,1474,1100
1368,1473,1100
1369,1472,1100
1370,1471,1100
1370,1470,1100
1371,1469,1100
1372,1468,1100
1372,1467,1100
1373,1466,1100
1373,1465,1100
1374,1464,1100
1375,1464,1100
1375,1463,1100
1376,1462,1100
1377,1461,1100
1377,1460,1100
1378,1459,1100
1378,1458,1100
1379,1457,1100
1380,1456,1100
1380,1456,1100
1381,1455,1100
1381,1454,1100
1382,1453,1100
1383,1452,1100
1383,1451,1100
1384,1450,1100
1384,1449,1100
1385,1449,1100
1386,1448,1100
1386,1447,1100
1387,1446,1100
1387,1445,1100
1388,1444,1100
1388,1443,1100
1389,1442,1100
1390,1442,1100
1390,1441,1100
1391,1440,1100
1391,1439,1100
1392,1438,1100
1392,1437,1100
1394,1437,1100
1395,1437,1100
1396,1437,1100
1397,1436,1100
1398,1436,1100
1400,1436,1100
1401,1435,1100
1402,1435,1100
1403,1435,1100
1404,1435,1100
1406,1434,1100
1407,1434,1100
1408,1434,1100
1409,1434,1100
1410,1433,1100
1412,1433,1100
1413,1433,1100
1414,1433,1100
1415,1432,1100
1416,1432,1100
1418,1432,1100
1419,1432,1100
1420,1432,1100
1421,1431,1100
1422,1431,1100
1423,1431,1100
1425,1431,1100
1426,1431,1100
1427,1430,1100
1428,1430,1100
1429,1430,1100
1431,1430,1100
1432,1430,1100
1433,1429,1100
1434,1429,1100
1435,1429,1100
1436,1429,1100
1438,1429,1100
1439,1429,1100
1440,1428,1100
1441,1428,1100
1442,1428,1100
1444,1428,1100
1445,1428,1100
1446,1428,1100
1447,1428,1100
1448,1427,1100
1449,1427,1100
1451,1427,1100
1452,1427,1100
1453,1428,1100
1455,1429,1100
1456,1430,1100
1458,1431,1100
1459,1432,1100
1461,1433,1100
1463,1434,1100
1464,1435,1100
1466,1435,1100
1467,1436,1100
1469,1437,1100
1470,1438,1100
1472,1439,1100
1474,1440,1100
1475,1441,1100
1477,1442,1100
1478,1443,1100
1480,1444,1100
1481,1445,1100
1483,1446,1100
1484,1447,1100
1486,1448,1100
1488,1449,1100
1489,1450,1100
1491,1451,1100
1492,1452,1100
1494,1453,1100
1495,1454,1100
1497,1455,1100
1499,1456,1100
1500,1457,1100
1502,1458,1100
1503,1459,1100
1505,1460,1100
1506,1461,1100
1508,1462,1100
1510,1463,1100
1511,1464,1100
1513,1465,1100
1514,1466,1100
1516,1467,1100
1518,1468,1100
1519,1469,1100
1521,1470,1100
1522,1471,1100
1524,1472,1100
1525,1473,1100
1527,1474,1100
1529,1475,1100
1530,1477,1100
1531,1478,1100
1532,1479,1100
1533,1480,1100
1534,1481,1100
1535,1483,1100
1536,1484,1100
1538,1485,1100
1539,1486,1100
1540,1487,1100
1541,1489,1100
1542,1490,1100
1543,1491,1100
1544,1492,1100
1545,1493,1100
1546,1495,1100
1547,1496,1100
1548,1497,1100
1549,1498,1100
1550,1499,1100
1551,1501,1100
1552,1502,1100
1553,1503,1100
1554,1504,1100
1555,1505,1100
1556,1507,1100
1557,1508,1100
1558,1509,1100
1559,1510,1100
1560,1511,1100
1561,1513,1100
1562,1514,1100
1563,1515,1100
1564,1516,1100
1565,1517,1100
1567,1519,1100
1568,1520,1100
1569,1521,1100
1570,1522,1100
1571,1523,1100
1572,1525,1100
1573,1526,1100
1574,1527,1100
1575,1528,1100
1576,1529,1100
1577,1531,1100
1578,1532,1100
1579,1533,1100
1580,1534,1100
1581,1535,1100
1582,1537,1100
1582,1538,1100
1582,1539,1100
1582,1540,1100
1582,1542,1100
1582,1543,1100
1583,1544,1100
1583,1545,1100
1583,1547,1100
1583,1548,1100
1583,1549,1100
1583,1550,1100
1583,1552,1100
1583,1553,1100
1584,1554,1100
1584,1555,1100
1584,1557,1100
1584,1558,1100
1584,1559,1100
1584,1560,1100
1584,1562,1100
1584,1563,1100
1584,1564,1100
1584,1565,1100
1585,1567,1100
1585,1568,1100
1585,1569,1100
1585,1571,1100
1585,1572,1100
1585,1573,1100
1585,1574,1100
1585,1576,1100
1585,1577,1100
1585,1578,1100
1585,1579,1100
1585,1581,1100
1585,1582,1100
1585,1583,1100
1585,1584,1100
1585,1586,1100
1585,1587,1100
1585,1588,1100
1585,1589,1100
1585,1591,1100
1585,1592,1100
1585,1593,1100
1585,1595,1100
1585,1596,1100
1585,1597,1100
1585,1598,1100
1585,1600,1100
1585,1601,1100
1584,1601,1100
1584,1602,1100
1584,1603,1100
1583,1604,1100
1583,1605,1100
1582,1606,1100
1581,1607,1100
1581,1607,1100
1580,1608,1100
1580,1609,1100
1579,1610,1100
1579,1611,1100
1578,1612,1100
1578,1613,1100
1577,1614,1100
1577,1615,1100
1576,1615,1100
1576,1616,1100
1575,1617,1100
1575,1618,1100
1574,1619,1100
1574,1620,1100
1573,1621,1100
1573,1622,1100
1572,1623,1100
1572,1624,1100
1571,1624,1100
1570,1625,1100
1570,1626,1100
1569,1627,1100
1569,1628,1100
1568,1629,1100
1568,1630,1100
1567,1631,1100
1567,1632,1100
1566,1633,1100
1565,1634,1100
1565,1635,1100
1564,1636,1100
1564,1637,1100
1563,1637,1100
1563,1638,1100
1562,1639,1100
1561,1640,1100
1561,1641,1100
1560,1642,1100
1560,1643,1100
1559,1644,1100
1558,1645,1100
1557,1646,1100
1556,1646,1100
1554,1647,1100
1553,1647,1100
1551,1648,1100
1550,1648,1100
1549,1649,1100
1547,1649,1100
1546,1650,1100
1544,1650,1100
1543,1651,1100
1541,1652,1100
1540,1652,1100
1539,1653,1100
1537,1653,1100
1536,1654,1100
1534,1654,1100
1533,1655,1100
1531,1656,1100
1530,1656,1100
1528,1657,1100
1527,1658,1100
1526,1658,1100
1524,1659,1100
1523,1659,1100
1521,1660,1100
1520,1661,1100
1518,1661,1100
1517,1662,1100
1515,1663,1100
1514,1663,1100
1512,1664,1100
1511,1665,1100
1510,1665,1100
1508,1666,1100
1507,1667,1100
1505,1668,1100
1504,1668,1100
1502,1669,1100
1501,1670,1100
1499,1670,1100
1498,1671,1100
1496,1672,1100
1495,1673,1100
1493,1674,1100
1492,1674,1100
1490,1675,1100
1489,1676,1100
1487,1677,1100
1486,1677,1100
1484,1677,1100
1483,1676,1100
1482,1675,1100
1481,1674,1100
1480,1674,1100
1479,1673,1100
1477,1672,1100
1476,1671,1100
1475,1670,1100
1474,1670,1100
1473,1669,1100
1471,1668,1100
1470,1667,1100
1469,1667,1100
1468,1666,1100
1467,1665,1100
1465,1664,1100
1464,1664,1100
1463,1663,1100
1462,1662,1100
1461,1661,1100
1459,1661,1100
1458,1660,1100
1457,1659,1100
1456,1658,1100
1455,1658,1100
1453,1657,1100
1452,1656,1100
1451,1656,1100
1450,1655,1100
1448,1654,1100
1447,1653,1100
1446,1653,1100
1445,1652,1100
1444,1651,1100
1442,1651,1100
1441,1650,1100
1440,1649,1100
1439,1648,1100
1438,1648,1100
1436,1647,1100
1435,1646,1100
1434,1646,1100
1433,1645,1100
1431,1644,1100
1430,1643,1100
1429,1643,1100
1428,1642,1100
1426,1641,1100
