-172.8,-100.8,1
-172.2,-99.2,1
-171.5,-97.6,1
-170.8,-96.1,1
-170.0,-94.5,1
-169.2,-92.9,1
-168.4,-91.4,1
-167.5,-89.8,1
-166.5,-88.3,1
-165.5,-86.7,1
-164.5,-85.2,1
-163.5,-83.6,1
-162.4,-82.1,1
-161.2,-80.6,1
-160.0,-79.0,1
-158.8,-77.4,1
-157.5,-75.9,1
-156.2,-74.3,1
-154.9,-72.8,1
-153.6,-71.2,1
-152.2,-69.6,1
-150.8,-68.0,1
-149.3,-66.4,1
-147.8,-64.9,1
-146.3,-63.3,1
-144.8,-61.7,1
-143.3,-60.1,1
-141.8,-58.5,1
-140.2,-56.8,1
-138.6,-55.2,1
-137.0,-53.6,1
-135.4,-52.0,1
-133.8,-50.4,1
-132.2,-48.8,1
-130.6,-47.2,1
-129.0,-45.6,1
-127.4,-44.0,1
-125.7,-42.5,1
-124.1,-40.9,1
-122.5,-39.3,1
-120.9,-37.8,1
-119.3,-36.3,1
-117.6,-34.8,1
-116.0,-33.3,1
-114.4,-31.8,1
-112.8,-30.4,1
-111.3,-29.0,1
-109.7,-27.6,1
-108.1,-26.2,1
