1822,1765,1100
1808,1741,1100
1792,1718,1100
1776,1694,1100
1758,1671,1100
1740,1647,1100
1722,1624,1100
1702,1600,1100
1682,1576,1100
1661,1553,1100
1639,1529,1100
1617,1505,1100
1595,1481,1100
1572,1457,1100
1549,1434,1100
1525,1410,1100
1502,1386,1100
1478,1363,1100
1454,1339,1100
1430,1316,1100
1406,1293,1100
1382,1270,1100
1358,1248,1100
1334,1226,1100
1310,1205,1100
1286,1184,1100
1263,1164,1100
1239,1145,1100
1215,1126,1100
1192,1108,1100
1168,1091,1700
1172,1089,1700
1175,1087,1700
1178,1086,1700
1181,1084,1700
1185,1082,1700
1188,1081,1700
1191,1079,1700
1194,1078,1700
1197,1076,1700
1200,1075,1700
1203,1073,1700
1206,1072,1700
1209,1071,1700
1212,1069,1700
1215,1068,1700
1218,1067,1700
1221,1066,1700
1223,1065,1700
1226,1064,1700
1229,1063,1700
1232,1062,1700
1234,1061,1700
1237,1060,1700
1240,1059,1700
1242,1059,1700
1245,1058,1700
1248,1057,1700
1250,1057,1700
1253,1056,1700
1255,1056,1100
1275,1075,1100
1295,1096,1100
1315,1116,1100
1335,1137,1100
1355,1158,1100
1376,1180,1100
1397,1201,1100
1418,1223,1100
1439,1245,1100
1461,1267,1100
1482,1289,1100
1504,1311,1100
1526,1332,1100
1548,1354,1100
1570,1376,1100
1591,1397,1100
1613,1418,1100
1635,1439,1100
1656,1460,1100
1678,1481,1100
1699,1501,1100
1719,1522,1100
1740,1541,1100
1759,1561,1100
1779,1581,1100
1797,1600,1100
1816,1619,1100
1833,1638,1100
1850,1657,1100
1867,1675,1700
1865,1679,1700
1863,1683,1700
1861,1686,1700
1859,1690,1700
1857,1694,1700
1855,1698,1700
1853,1702,1700
1851,1706,1700
1848,1710,1700
1846,1714,1700
1844,1719,1700
1841,1723,1700
1838,1727,1700
1836,1732,1700
1833,1736,1700
1830,1741,1700
1827,1746,1700
1824,1750,1700
1821,1755,1700
1818,1760,1700
1815,1765,1700
1812,1770,1700
1809,1775,1700
1805,1780,1700
1802,1785,1700
1798,1790,1700
1795,1796,1700
1791,1801,1700
1788,1807,1700
